"ID (num probes:45101)"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"	"Gene.ID"	"Chromosome.location"	"GO.Function"	"GO.Process"	"GO.Component"	"GO.Function.ID"	"GO.Process.ID"	"GO.Component.ID"
"1444038_at"	5.30129243783918e-05	3.65792822034002e-06	11.267011654299	5.05259519136997	4.64058231924137	"AU015836"	"expressed sequence AU015836"	"385493"	"X"	"molecular_function"	"biological_process"	"cellular_component"	"GO:0003674"	"GO:0008150"	"GO:0005575"
"1454807_a_at"	6.63185777724392e-05	5.17302846064258e-06	-10.7585189870215	4.69085866876745	-1.90453298981493	"Snx12"	"sorting nexin 12"	"55988"	"X C2"	"enzyme binding///lipid binding///phosphatidylinositol binding///phosphatidylinositol binding"	"intracellular protein transport///negative regulation of early endosome to late endosome transport///negative regulation of gene expression///negative regulation of protein catabolic process///negative regulation of protein processing///negative regulation of protein transport///protein transport///regulation of endocytosis///transport"	"early endosome///endosome///extracellular vesicular exosome///membrane"	"GO:0019899///GO:0008289///GO:0035091///GO:0035091"	"GO:0006886///GO:2000642///GO:0010629///GO:0042177///GO:0010955///GO:0051224///GO:0015031///GO:0030100///GO:0006810"	"GO:0005769///GO:0005768///GO:0070062///GO:0016020"
"1416918_at"	8.53684669019106e-05	7.49181596855418e-06	10.2376583000615	4.30231236425333	1.77928113466934	"Dlg3"	"discs, large homolog 3 (Drosophila)"	"53310"	"X C2"	"PDZ domain binding///ionotropic glutamate receptor binding///phosphatase binding///protein C-terminus binding///protein binding///protein domain specific binding///protein phosphatase binding///ubiquitin protein ligase binding"	"establishment of planar polarity///establishment or maintenance of epithelial cell apical/basal polarity///negative regulation of phosphatase activity"	"alpha-amino-3-hydroxy-5-methyl-4-isoxazolepropionic acid selective glutamate receptor complex///cell-cell junction///cytoplasm///dendritic shaft///extracellular space///growth cone///neuronal cell body///plasma membrane///postsynaptic density///synapse///tight junction"	"GO:0030165///GO:0035255///GO:0019902///GO:0008022///GO:0005515///GO:0019904///GO:0019903///GO:0031625"	"GO:0001736///GO:0045197///GO:0010923"	"GO:0032281///GO:0005911///GO:0005737///GO:0043198///GO:0005615///GO:0030426///GO:0043025///GO:0005886///GO:0014069///GO:0045202///GO:0005923"
"1450062_a_at"	0.00022601859274692	2.94920161042022e-05	8.49479859978185	2.85029653018815	6.32275515116577	"Maged1"	"melanoma antigen, family D, 1"	"94275"	"X 41.56 cM"	"protein binding///transcription coactivator activity"	"circadian regulation of gene expression///negative regulation of epithelial cell proliferation///negative regulation of transcription, DNA-templated///positive regulation of MAP kinase activity///positive regulation of apoptotic signaling pathway///positive regulation of branching involved in ureteric bud morphogenesis///positive regulation of transcription, DNA-templated///regulation of circadian rhythm///regulation of transcription from RNA polymerase II promoter///rhythmic process"	"chromatin///cytoplasm///membrane///nucleus///plasma membrane///protein complex"	"GO:0005515///GO:0003713"	"GO:0032922///GO:0050680///GO:0045892///GO:0043406///GO:2001235///GO:0090190///GO:0045893///GO:0042752///GO:0006357///GO:0048511"	"GO:0000785///GO:0005737///GO:0016020///GO:0005634///GO:0005886///GO:0043234"
"1436124_at"	0.000406704954100357	6.50984027771108e-05	7.60541343180204	2.00369512423372	1.53966866373181	"Pcyt1b"	"phosphate cytidylyltransferase 1, choline, beta isoform"	"236899"	"X"	"catalytic activity///choline-phosphate cytidylyltransferase activity///nucleotidyltransferase activity///transferase activity"	"biosynthetic process///lipid metabolic process///ovarian follicle development///phospholipid biosynthetic process///spermatogenesis"	"endoplasmic reticulum"	"GO:0003824///GO:0004105///GO:0016779///GO:0016740"	"GO:0009058///GO:0006629///GO:0001541///GO:0008654///GO:0007283"	"GO:0005783"
"1455817_x_at"	0.000450594680705536	7.41716349872042e-05	-7.46624909307092	1.86380808592229	-2.78760041744765	"Zxdb"	"zinc finger, X-linked, duplicated B"	"668166"	"X"	"metal ion binding///nucleic acid binding"	"biological_process///regulation of transcription, DNA-templated///transcription, DNA-templated"	"nucleus"	"GO:0046872///GO:0003676"	"GO:0008150///GO:0006355///GO:0006351"	"GO:0005634"
"1428046_a_at"	0.000608775448998456	0.000110427528175791	7.05390801479314	1.43665483037901	3.26609986181202	"Zfx"	"zinc finger protein X-linked"	"22764"	"X 41.48 cM"	"DNA binding///metal ion binding///nucleic acid binding"	"death///embryo development///fertilization///germ cell development///homeostasis of number of cells///multicellular organism growth///oocyte development///ovarian follicle development///parental behavior///post-embryonic development///regulation of transcription, DNA-templated///spermatogenesis///transcription, DNA-templated"	"nucleus"	"GO:0003677///GO:0046872///GO:0003676"	"GO:0016265///GO:0009790///GO:0009566///GO:0007281///GO:0048872///GO:0035264///GO:0048599///GO:0001541///GO:0060746///GO:0009791///GO:0006355///GO:0007283///GO:0006351"	"GO:0005634"
"1451090_a_at"	0.000629621613729073	0.000115576979225804	-7.00781750601632	1.38769585339553	-1.04477782767338	"Eif2s3x"	"eukaryotic translation initiation factor 2, subunit 3, structural gene X-linked"	"26905"	"X 41.52 cM"	"GTP binding///GTPase activity///nucleotide binding///translation factor activity, nucleic acid binding///translation initiation factor activity"	"translation///translational initiation"	"extracellular vesicular exosome"	"GO:0005525///GO:0003924///GO:0000166///GO:0008135///GO:0003743"	"GO:0006412///GO:0006413"	"GO:0070062"
"1448696_at"	0.000634457334532875	0.000116788204059598	6.99730678578362	1.37649605209082	4.50706186045744	"Heph"	"hephaestin"	"15203"	"X 42.69 cM"	"N-ethylmaleimide reductase activity///NADPH:sulfur oxidoreductase activity///copper ion binding///epoxyqueuosine reductase activity///ferrous iron binding///ferroxidase activity///malolactic enzyme activity///metal ion binding///oxidoreductase activity///reduced coenzyme F420 dehydrogenase activity///sulfur oxygenase reductase activity"	"cellular iron ion homeostasis///copper ion transport///erythrocyte differentiation///ion transport///iron ion homeostasis///iron ion transport///iron ion transport///oxidation-reduction process///transport"	"basolateral plasma membrane///integral component of membrane///intracellular///membrane///perinuclear region of cytoplasm///plasma membrane"	"GO:0008748///GO:0043914///GO:0005507///GO:0052693///GO:0008198///GO:0004322///GO:0043883///GO:0046872///GO:0016491///GO:0043738///GO:0043826"	"GO:0006879///GO:0006825///GO:0030218///GO:0006811///GO:0055072///GO:0006826///GO:0006826///GO:0055114///GO:0006810"	"GO:0016323///GO:0016021///GO:0005622///GO:0016020///GO:0048471///GO:0005886"
"1438247_at"	0.000713031652835757	0.000136259023924447	-6.84322119432049	1.21080378381789	-1.50561741378256	"Klhl15"	"kelch-like 15"	"236904"	"X"	"molecular_function"	"biological_process"	"cellular_component"	"GO:0003674"	"GO:0008150"	"GO:0005575"
"1452083_a_at"	0.00083271375373302	0.000166642220645454	-6.6458735957631	0.994403548877257	-1.68139091009694	"Pja1"	"praja ring finger 1, E3 ubiquitin protein ligase"	"18744"	"X 43.38 cM"	"UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate-D-alanyl-D-alanine ligase activity///coenzyme F420-0 gamma-glutamyl ligase activity///coenzyme F420-2 alpha-glutamyl ligase activity///ligase activity///metal ion binding///protein binding///protein-glutamic acid ligase activity///protein-glycine ligase activity///protein-glycine ligase activity, elongating///protein-glycine ligase activity, initiating///ribosomal S6-glutamic acid ligase activity///tubulin-glutamic acid ligase activity///tubulin-glycine ligase activity///ubiquitin-protein transferase activity///zinc ion binding"	"protein catabolic process///protein ubiquitination"	"cytoplasm"	"GO:0008766///GO:0043773///GO:0043774///GO:0016874///GO:0046872///GO:0005515///GO:0070739///GO:0070735///GO:0070737///GO:0070736///GO:0018169///GO:0070740///GO:0070738///GO:0004842///GO:0008270"	"GO:0030163///GO:0016567"	"GO:0005737"
"1428047_s_at"	0.00103545766637139	0.000220586622436228	6.37786758261309	0.692772189742156	2.46245446155913	"Zfx///Zfa-ps"	"zinc finger protein X-linked///zinc finger protein, autosomal, pseudogene"	"22764///22639"	"X 41.48 cM///10 26.71 cM"	"DNA binding///metal ion binding///nucleic acid binding"	"death///embryo development///fertilization///germ cell development///homeostasis of number of cells///multicellular organism growth///oocyte development///ovarian follicle development///parental behavior///post-embryonic development///regulation of transcription, DNA-templated///spermatogenesis///transcription, DNA-templated"	"nucleus"	"GO:0003677///GO:0046872///GO:0003676"	"GO:0016265///GO:0009790///GO:0009566///GO:0007281///GO:0048872///GO:0035264///GO:0048599///GO:0001541///GO:0060746///GO:0009791///GO:0006355///GO:0007283///GO:0006351"	"GO:0005634"
"1451925_at"	0.00109478284382314	0.000236681367791172	6.31179876669021	0.617008941892613	2.45404718317155	"Eda"	"ectodysplasin-A"	"13607"	"X 43.59 cM"	"tumor necrosis factor receptor binding"	"cell differentiation///cell-matrix adhesion///gene expression///hair follicle development///hair follicle development///hair follicle placode formation///immune response///multicellular organismal development///odontogenesis of dentin-containing tooth///pigmentation///positive regulation of I-kappaB kinase/NF-kappaB signaling///positive regulation of NF-kappaB import into nucleus///positive regulation of canonical Wnt signaling pathway///salivary gland cavitation///skin development///trachea gland development"	"apical part of cell///collagen trimer///endoplasmic reticulum membrane///extracellular region///integral component of membrane///integral component of plasma membrane///membrane///plasma membrane"	"GO:0005164"	"GO:0030154///GO:0007160///GO:0010467///GO:0001942///GO:0001942///GO:0060789///GO:0006955///GO:0007275///GO:0042475///GO:0043473///GO:0043123///GO:0042346///GO:0090263///GO:0060662///GO:0043588///GO:0061153"	"GO:0045177///GO:0005581///GO:0005789///GO:0005576///GO:0016021///GO:0005887///GO:0016020///GO:0005886"
"1451591_a_at"	0.00110178078222809	0.000238595483979443	6.3042730768445	0.608343199575832	1.47720499822723	"Efnb1"	"ephrin B1"	"13641"	"X 43.22 cM"	"ephrin receptor binding///protein binding"	"axon guidance///cell differentiation///embryonic pattern specification///ephrin receptor signaling pathway///multicellular organismal development///nervous system development///neural crest cell migration///positive regulation of T cell proliferation"	"cytoplasm///extracellular vesicular exosome///integral component of membrane///membrane///membrane raft///nucleus///plasma membrane///synapse"	"GO:0046875///GO:0005515"	"GO:0007411///GO:0030154///GO:0009880///GO:0048013///GO:0007275///GO:0007399///GO:0001755///GO:0042102"	"GO:0005737///GO:0070062///GO:0016021///GO:0016020///GO:0045121///GO:0005634///GO:0005886///GO:0045202"
"1425585_at"	0.00130295380628905	0.000295570395160711	6.10649327706605	0.377947751329121	0.859777446745265	"Med12"	"mediator complex subunit 12"	"59024"	"X C2"	"RNA polymerase II distal enhancer sequence-specific DNA binding///RNA polymerase II transcription cofactor activity///RNA polymerase II transcription factor binding transcription factor activity involved in positive regulation of transcription///beta-catenin binding///chromatin binding///protein C-terminus binding///protein binding///protein domain specific binding///receptor activity///thyroid hormone receptor binding///transcription coactivator activity///transcription cofactor activity///transcription factor binding"	"Schwann cell development///Wnt signaling pathway, planar cell polarity pathway///androgen receptor signaling pathway///axis elongation involved in somitogenesis///canonical Wnt signaling pathway///heart development///intracellular steroid hormone receptor signaling pathway///negative regulation of Wnt signaling pathway///neural tube closure///oligodendrocyte development///positive regulation of transcription from RNA polymerase II promoter///positive regulation of transcription from RNA polymerase II promoter///positive regulation of transcription, DNA-templated///regulation of transcription from RNA polymerase II promoter///regulation of transcription, DNA-templated///stem cell maintenance///transcription from RNA polymerase II promoter///transcription initiation from RNA polymerase II promoter///transcription, DNA-templated"	"mediator complex///mediator complex///membrane///nucleus"	"GO:0000980///GO:0001104///GO:0001190///GO:0008013///GO:0003682///GO:0008022///GO:0005515///GO:0019904///GO:0004872///GO:0046966///GO:0003713///GO:0003712///GO:0008134"	"GO:0014044///GO:0060071///GO:0030521///GO:0090245///GO:0060070///GO:0007507///GO:0030518///GO:0030178///GO:0001843///GO:0014003///GO:0045944///GO:0045944///GO:0045893///GO:0006357///GO:0006355///GO:0019827///GO:0006366///GO:0006367///GO:0006351"	"GO:0016592///GO:0016592///GO:0016020///GO:0005634"
"1416296_at"	0.00152913729999379	0.000362136438243801	-5.92288234727658	0.159406660729375	-1.88555004714828	"Il2rg"	"interleukin 2 receptor, gamma chain"	"16186"	"X 43.9 cM"	"cytokine receptor activity///interleukin-2 binding///interleukin-2 binding///interleukin-7 binding"	"positive regulation of B cell differentiation///positive regulation of CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation///positive regulation of T cell differentiation in thymus///positive regulation of gene expression///positive regulation of lymphocyte differentiation///regulation of gene expression"	"cell surface///external side of plasma membrane///integral component of membrane///membrane"	"GO:0004896///GO:0019976///GO:0019976///GO:0019982"	"GO:0045579///GO:0032831///GO:0033089///GO:0010628///GO:0045621///GO:0010468"	"GO:0009986///GO:0009897///GO:0016021///GO:0016020"
"1444595_at"	0.00177116536154989	0.000437401383493553	-5.75554961244105	-0.0437433484608647	-3.13362179834862	"Zxda"	"zinc finger, X-linked, duplicated A"	"668171"	"X"	""	""	""	""	""	""
"1439077_at"	0.00216507627218122	0.000561275177365089	-5.53936792448484	-0.311935817278711	-2.22605962276506	"Zxda"	"zinc finger, X-linked, duplicated A"	"668171"	"X"	""	""	""	""	""	""
"1418285_at"	0.00223996993187574	0.000586054526421448	5.50245310105628	-0.358387129877911	1.43430579084601	"Efnb1"	"ephrin B1"	"13641"	"X 43.22 cM"	"ephrin receptor binding///protein binding"	"axon guidance///cell differentiation///embryonic pattern specification///ephrin receptor signaling pathway///multicellular organismal development///nervous system development///neural crest cell migration///positive regulation of T cell proliferation"	"cytoplasm///extracellular vesicular exosome///integral component of membrane///membrane///membrane raft///nucleus///plasma membrane///synapse"	"GO:0046875///GO:0005515"	"GO:0007411///GO:0030154///GO:0009880///GO:0048013///GO:0007275///GO:0007399///GO:0001755///GO:0042102"	"GO:0005737///GO:0070062///GO:0016021///GO:0016020///GO:0045121///GO:0005634///GO:0005886///GO:0045202"
"1449512_a_at"	0.00224040139386833	0.000586278815479598	5.50212684389174	-0.358798529909015	3.74649990292417	"Zfx"	"zinc finger protein X-linked"	"22764"	"X 41.48 cM"	"DNA binding///metal ion binding///nucleic acid binding"	"death///embryo development///fertilization///germ cell development///homeostasis of number of cells///multicellular organism growth///oocyte development///ovarian follicle development///parental behavior///post-embryonic development///regulation of transcription, DNA-templated///spermatogenesis///transcription, DNA-templated"	"nucleus"	"GO:0003677///GO:0046872///GO:0003676"	"GO:0016265///GO:0009790///GO:0009566///GO:0007281///GO:0048872///GO:0035264///GO:0048599///GO:0001541///GO:0060746///GO:0009791///GO:0006355///GO:0007283///GO:0006351"	"GO:0005634"
"1426410_at"	0.00232164489326028	0.000613034501093915	-5.46416015397157	-0.406776249413838	-0.918016065801751	"Pdk3"	"pyruvate dehydrogenase kinase, isoenzyme 3"	"236900"	"X"	"ATP binding///kinase activity///nucleotide binding///protein kinase activity///protein serine/threonine kinase activity///pyruvate dehydrogenase (acetyl-transferring) kinase activity///transferase activity"	"carbohydrate metabolic process///cellular response to fatty acid///cellular response to glucose stimulus///glucose metabolic process///hypoxia-inducible factor-1alpha signaling pathway///peptidyl-serine phosphorylation///peroxisome proliferator activated receptor signaling pathway///phosphorylation///regulation of acetyl-CoA biosynthetic process from pyruvate///regulation of glucose metabolic process///regulation of reactive oxygen species metabolic process"	"cell///mitochondrion"	"GO:0005524///GO:0016301///GO:0000166///GO:0004672///GO:0004674///GO:0004740///GO:0016740"	"GO:0005975///GO:0071398///GO:0071333///GO:0006006///GO:0097411///GO:0018105///GO:0035357///GO:0016310///GO:0010510///GO:0010906///GO:2000377"	"GO:0005623///GO:0005739"
"1418286_a_at"	0.00273720421259319	0.000751652384048394	5.29280426618959	-0.625867609115523	0.988868386120751	"Efnb1"	"ephrin B1"	"13641"	"X 43.22 cM"	"ephrin receptor binding///protein binding"	"axon guidance///cell differentiation///embryonic pattern specification///ephrin receptor signaling pathway///multicellular organismal development///nervous system development///neural crest cell migration///positive regulation of T cell proliferation"	"cytoplasm///extracellular vesicular exosome///integral component of membrane///membrane///membrane raft///nucleus///plasma membrane///synapse"	"GO:0046875///GO:0005515"	"GO:0007411///GO:0030154///GO:0009880///GO:0048013///GO:0007275///GO:0007399///GO:0001755///GO:0042102"	"GO:0005737///GO:0070062///GO:0016021///GO:0016020///GO:0045121///GO:0005634///GO:0005886///GO:0045202"
"1459319_at"	0.00288490866502636	0.000801946191949799	-5.23906157219373	-0.695447736040069	-1.54029297766573	"Pola1"	"polymerase (DNA directed), alpha 1"	"18968"	"X 41.06 cM"	"3'-5' exonuclease activity///4 iron, 4 sulfur cluster binding///DNA binding///contributes_to DNA primase activity///DNA-directed DNA polymerase activity///DNA-directed DNA polymerase activity///chromatin binding///double-stranded DNA binding///iron-sulfur cluster binding///metal ion binding///nucleic acid binding///nucleoside binding///nucleotide binding///nucleotidyltransferase activity///protein binding///protein heterodimerization activity///protein kinase binding///purine nucleotide binding///pyrimidine nucleotide binding///transferase activity"	"DNA biosynthetic process///DNA replication///DNA replication///DNA replication///DNA replication initiation///DNA replication, synthesis of RNA primer///DNA strand elongation involved in DNA replication///DNA-dependent DNA replication///cell proliferation///double-strand break repair via nonhomologous end joining///double-strand break repair via nonhomologous end joining///lagging strand elongation///leading strand elongation///nucleic acid phosphodiester bond hydrolysis///nucleobase-containing compound metabolic process///translesion synthesis"	"alpha DNA polymerase:primase complex///alpha DNA polymerase:primase complex///colocalizes_with chromatin///cytoplasm///nuclear envelope///nuclear matrix///nucleoplasm///nucleus///nucleus"	"GO:0008408///GO:0051539///GO:0003677///contributes_to GO:0003896///GO:0003887///GO:0003887///GO:0003682///GO:0003690///GO:0051536///GO:0046872///GO:0003676///GO:0001882///GO:0000166///GO:0016779///GO:0005515///GO:0046982///GO:0019901///GO:0017076///GO:0019103///GO:0016740"	"GO:0071897///GO:0006260///GO:0006260///GO:0006260///GO:0006270///GO:0006269///GO:0006271///GO:0006261///GO:0008283///GO:0006303///GO:0006303///GO:0006273///GO:0006272///GO:0090305///GO:0006139///GO:0019985"	"GO:0005658///GO:0005658///colocalizes_with GO:0000785///GO:0005737///GO:0005635///GO:0016363///GO:0005654///GO:0005634///GO:0005634"
