"ID (num probes:22690)"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"	"Gene.ID"	"Chromosome.location"	"GO.Function"	"GO.Process"	"GO.Component"	"GO.Function.ID"	"GO.Process.ID"	"GO.Component.ID"
"1421919_a_at"	0.95801784032135	0.0807803592266848	1.90136339702464	-4.28328703810657	0.215933598181282	"Ccr9"	"chemokine (C-C motif) receptor 9"	"12769"	"9 74.33 cM"	"C-C chemokine receptor activity///G-protein coupled receptor activity///chemokine receptor activity///protein binding///signal transducer activity"	"G-protein coupled receptor signaling pathway///chemokine-mediated signaling pathway///chemotaxis///immune response///signal transduction"	"cell surface///integral component of membrane///membrane///plasma membrane"	"GO:0016493///GO:0004930///GO:0004950///GO:0005515///GO:0004871"	"GO:0007186///GO:0070098///GO:0006935///GO:0006955///GO:0007165"	"GO:0009986///GO:0016021///GO:0016020///GO:0005886"
"1416500_at"	0.95801784032135	0.0881869455868609	-1.85085630248102	-4.30486352638972	-0.281846467506821	"Sacm1l"	"SAC1 (suppressor of actin mutations 1, homolog)-like (S. cerevisiae)"	"83493"	"9 74.08 cM"	"5-amino-6-(5-phosphoribitylamino)uracil phosphatase activity///IDP phosphatase activity///JUN kinase phosphatase activity///MAP kinase tyrosine/serine/threonine phosphatase activity///NADP phosphatase activity///hydrolase activity///inositol bisphosphate phosphatase activity///inositol phosphate phosphatase activity///inositol-1,3,4,5,6-pentakisphosphate 1-phosphatase activity///inositol-1,3,4,5,6-pentakisphosphate 3-phosphatase activity///inositol-1,3,4,6-tetrakisphosphate 1-phosphatase activity///inositol-1,3,4,6-tetrakisphosphate 6-phosphatase activity///inositol-1,3,4-trisphosphate 1-phosphatase activity///inositol-1,3,4-trisphosphate 4-phosphatase activity///inositol-1,4,5,6-tetrakisphosphate 6-phosphatase activity///inositol-3,4-bisphosphate 4-phosphatase activity///inositol-4,5-bisphosphate 5-phosphatase activity///phosphatase activity///phosphatidylinositol bisphosphate phosphatase activity///phosphatidylinositol-1,4,5-trisphosphate 5-phosphatase activity///phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity///phosphatidylinositol-3,5-bisphosphate 5-phosphatase activity///phosphatidylinositol-3-phosphatase activity///phosphatidylinositol-4-phosphate phosphatase activity///phosphohistidine phosphatase activity///phosphoric ester hydrolase activity///protein tyrosine/serine/threonine phosphatase activity///protein tyrosine/threonine phosphatase activity///transmembrane receptor protein phosphatase activity"	"phosphatidylinositol dephosphorylation"	"Golgi apparatus///alpha-amino-3-hydroxy-5-methyl-4-isoxazolepropionic acid selective glutamate receptor complex///endoplasmic reticulum///endoplasmic reticulum membrane///integral component of endoplasmic reticulum membrane///integral component of membrane///membrane"	"GO:0043726///GO:1990003///GO:0008579///GO:0017017///GO:0019178///GO:0016787///GO:0016312///GO:0052745///GO:0052825///GO:0030351///GO:0052831///GO:0052830///GO:0052829///GO:0017161///GO:0030352///GO:0052828///GO:0030487///GO:0016791///GO:0034593///GO:0052867///GO:0052629///GO:0043813///GO:0004438///GO:0043812///GO:0008969///GO:0042578///GO:0008138///GO:0008330///GO:0019198"	"GO:0046856"	"GO:0005794///GO:0032281///GO:0005783///GO:0005789///GO:0030176///GO:0016021///GO:0016020"
"1450019_at"	0.95801784032135	0.0917266619091384	1.82806406771142	-4.31455342190524	0.282415618329896	"Cx3cr1"	"chemokine (C-X3-C motif) receptor 1"	"13051"	"9"	"C-X3-C chemokine receptor activity///G-protein coupled receptor activity///chemokine receptor activity///cytokine receptor activity///signal transducer activity"	"G-protein coupled receptor signaling pathway///cell adhesion///cerebral cortex cell migration///chemokine-mediated signaling pathway///chemotaxis///cytokine-mediated signaling pathway///macrophage chemotaxis///memory///microglial cell activation///microglial cell activation involved in immune response///negative regulation of angiogenesis///negative regulation of cell migration///negative regulation of chronic inflammatory response to non-antigenic stimulus///negative regulation of extrinsic apoptotic signaling pathway in absence of ligand///negative regulation of long-term synaptic potentiation///positive regulation of angiogenesis///positive regulation of neuroblast proliferation///signal transduction"	"integral component of membrane///membrane///neuron projection///neuronal cell body membrane///perinuclear region of cytoplasm///plasma membrane"	"GO:0016495///GO:0004930///GO:0004950///GO:0004896///GO:0004871"	"GO:0007186///GO:0007155///GO:0021795///GO:0070098///GO:0006935///GO:0019221///GO:0048246///GO:0007613///GO:0001774///GO:0002282///GO:0016525///GO:0030336///GO:0002881///GO:2001240///GO:1900272///GO:0045766///GO:0002052///GO:0007165"	"GO:0016021///GO:0016020///GO:0043005///GO:0032809///GO:0048471///GO:0005886"
"1424418_at"	0.95801784032135	0.109243270135637	-1.72574812024603	-4.35762676430284	-0.195393028395664	"Slc25a38"	"solute carrier family 25, member 38"	"208638"	"9"	"molecular_function"	"erythrocyte differentiation///transport"	"cellular_component///integral component of membrane///membrane///mitochondrial inner membrane///mitochondrion"	"GO:0003674"	"GO:0030218///GO:0006810"	"GO:0005575///GO:0016021///GO:0016020///GO:0005743///GO:0005739"
"1433688_x_at"	0.95801784032135	0.109304174120077	-1.72541875659534	-4.35776417006283	-0.207187142465894	"Rpl14"	"ribosomal protein L14"	"67115"	"9"	"poly(A) RNA binding///structural constituent of ribosome"	"rRNA processing///ribosomal large subunit biogenesis///translation"	"cytoplasm///cytosolic large ribosomal subunit///extracellular vesicular exosome///intracellular///membrane///ribonucleoprotein complex///ribosome"	"GO:0044822///GO:0003735"	"GO:0006364///GO:0042273///GO:0006412"	"GO:0005737///GO:0022625///GO:0070062///GO:0005622///GO:0016020///GO:0030529///GO:0005840"
"1450029_s_at"	0.95801784032135	0.115350512307926	1.69350373794312	-4.37103631849197	0.380439867045087	"Itga9"	"integrin alpha 9"	"104099"	"9 70.32 cM"	"collagen binding///laminin binding"	"cell adhesion///integrin-mediated signaling pathway///neutrophil chemotaxis"	"basal plasma membrane///integral component of membrane///integrin alpha9-beta1 complex///membrane"	"GO:0005518///GO:0043236"	"GO:0007155///GO:0007229///GO:0030593"	"GO:0009925///GO:0016021///GO:0034679///GO:0016020"
"1423249_at"	0.95801784032135	0.11545462130503	1.69296729906219	-4.37125866741568	0.400260136707113	"Nktr"	"natural killer tumor recognition sequence"	"18087"	"9 72.57 cM"	"isomerase activity///peptide binding///peptidyl-prolyl cis-trans isomerase activity"	"protein folding///protein peptidyl-prolyl isomerization"	""	"GO:0016853///GO:0042277///GO:0003755"	"GO:0006457///GO:0000413"	""
"1419974_at"	0.95801784032135	0.123210104584715	1.65415696123759	-4.38727737027833	0.267330121314125	"Gm19491///Scp2"	"predicted gene, 19491///sterol carrier protein 2, liver"	"100502992///20280"	"9 73.92 cM///4 50.2 cM"	"catalytic activity///cholesterol binding///fatty-acyl-CoA binding///lipid binding///long-chain fatty acyl-CoA binding///oleic acid binding///phosphatidylinositol transporter activity///propanoyl-CoA C-acyltransferase activity///propionyl-CoA C2-trimethyltridecanoyltransferase activity///protein binding///receptor binding///transferase activity///transferase activity, transferring acyl groups///transferase activity, transferring acyl groups other than amino-acyl groups"	"acyl-CoA metabolic process///inositol trisphosphate biosynthetic process///lipid hydroperoxide transport///lipid transport///metabolic process///peroxisome organization///phospholipid transport///positive regulation of intracellular cholesterol transport///positive regulation of steroid biosynthetic process///positive regulation of steroid metabolic process///progesterone biosynthetic process///protein localization to plasma membrane///steroid biosynthetic process///transport"	"cytoplasm///extracellular vesicular exosome///intracellular membrane-bounded organelle///membrane///mitochondrion///nucleus///peroxisome///peroxisome///protein complex"	"GO:0003824///GO:0015485///GO:0000062///GO:0008289///GO:0036042///GO:0070538///GO:0008526///GO:0033814///GO:0050632///GO:0005515///GO:0005102///GO:0016740///GO:0016746///GO:0016747"	"GO:0006637///GO:0032959///GO:1901373///GO:0006869///GO:0008152///GO:0007031///GO:0015914///GO:0032385///GO:0010893///GO:0045940///GO:0006701///GO:0072659///GO:0006694///GO:0006810"	"GO:0005737///GO:0070062///GO:0043231///GO:0016020///GO:0005739///GO:0005634///GO:0005777///GO:0005777///GO:0043234"
"1423004_at"	0.95801784032135	0.139303175456504	1.58001167128662	-4.41747791000218	0.267442661477504	"Vipr1"	"vasoactive intestinal peptide receptor 1"	"22354"	"9 72.5 cM"	"G-protein coupled receptor activity///signal transducer activity///transmembrane signaling receptor activity///vasoactive intestinal polypeptide receptor activity"	"G-protein coupled receptor signaling pathway///cell surface receptor signaling pathway///signal transduction"	"integral component of membrane///membrane///plasma membrane///receptor complex"	"GO:0004930///GO:0004871///GO:0004888///GO:0004999"	"GO:0007186///GO:0007166///GO:0007165"	"GO:0016021///GO:0016020///GO:0005886///GO:0043235"
"1448359_a_at"	0.95801784032135	0.140733153908296	1.57378942923487	-4.4199863648641	0.165042097037914	"Higd1a"	"HIG1 domain family, member 1A"	"56295"	"9"	"molecular_function"	"cellular response to glucose starvation///cellular response to hypoxia///negative regulation of apoptotic process///negative regulation of release of cytochrome c from mitochondria///oxidation-reduction process///response to stress///transport"	"integral component of membrane///membrane///mitochondrial inner membrane///mitochondrion///protein complex///respiratory chain"	"GO:0003674"	"GO:0042149///GO:0071456///GO:0043066///GO:0090201///GO:0055114///GO:0006950///GO:0006810"	"GO:0016021///GO:0016020///GO:0005743///GO:0005739///GO:0043234///GO:0070469"
"1456011_x_at"	0.95801784032135	0.157064743273958	1.50633515815336	-4.44689781855646	0.452520896114803	"Acaa1a"	"acetyl-Coenzyme A acyltransferase 1A"	"113868"	"9 71.33 cM"	"acetyl-CoA C-acetyltransferase activity///acetyl-CoA C-acyltransferase activity///catalytic activity///palmitoyl-CoA oxidase activity///transferase activity///transferase activity, transferring acyl groups///transferase activity, transferring acyl groups other than amino-acyl groups"	"bile acid metabolic process///fatty acid beta-oxidation///fatty acid metabolic process///lipid metabolic process///metabolic process///very long-chain fatty acid metabolic process"	"intracellular membrane-bounded organelle///membrane///mitochondrion///peroxisome///peroxisome///peroxisome"	"GO:0003985///GO:0003988///GO:0003824///GO:0016401///GO:0016740///GO:0016746///GO:0016747"	"GO:0008206///GO:0006635///GO:0006631///GO:0006629///GO:0008152///GO:0000038"	"GO:0043231///GO:0016020///GO:0005739///GO:0005777///GO:0005777///GO:0005777"
"1426343_at"	0.95801784032135	0.172106539120247	-1.44930727294508	-4.4692151909537	-0.494364651853539	"Stt3b"	"STT3, subunit of the oligosaccharyltransferase complex, homolog B (S. cerevisiae)"	"68292"	"9"	"dolichyl-diphosphooligosaccharide-protein glycotransferase activity///oligosaccharyl transferase activity///transferase activity"	"ER-associated ubiquitin-dependent protein catabolic process///co-translational protein modification///glycoprotein catabolic process///post-translational protein modification///protein N-linked glycosylation via asparagine///protein glycosylation///response to unfolded protein"	"endoplasmic reticulum///integral component of membrane///membrane"	"GO:0004579///GO:0004576///GO:0016740"	"GO:0030433///GO:0043686///GO:0006516///GO:0043687///GO:0018279///GO:0006486///GO:0006986"	"GO:0005783///GO:0016021///GO:0016020"
"1422899_at"	0.95801784032135	0.172817856951211	1.44671625743638	-4.47021904442382	0.220891869155543	"Slc6a20b"	"solute carrier family 6 (neurotransmitter transporter), member 20B"	"22599"	"9 74.19 cM"	"neurotransmitter:sodium symporter activity///protein binding///symporter activity///transporter activity"	"neurotransmitter transport///transport"	"apical plasma membrane///brush border membrane///integral component of membrane///integral component of plasma membrane///membrane///plasma membrane"	"GO:0005328///GO:0005515///GO:0015293///GO:0005215"	"GO:0006836///GO:0006810"	"GO:0016324///GO:0031526///GO:0016021///GO:0005887///GO:0016020///GO:0005886"
"1419129_at"	0.95801784032135	0.183812925679618	1.40776131159945	-4.48520012635002	0.198872447129308	"Slc22a13"	"solute carrier family 22 (organic cation transporter), member 13"	"102570"	"9"	"nicotinate transporter activity///transmembrane transporter activity///transporter activity"	"nicotinate transport///transmembrane transport///urate transport"	"apical plasma membrane///extracellular vesicular exosome///integral component of membrane///membrane"	"GO:0090416///GO:0022857///GO:0005215"	"GO:2001142///GO:0055085///GO:0015747"	"GO:0016324///GO:0070062///GO:0016021///GO:0016020"
"1417674_s_at"	0.95801784032135	0.216367110168481	-1.30276528416445	-4.5244611165446	-0.194692920598859	"Golga4"	"golgi autoantigen, golgin subfamily a, 4"	"54214"	"9"	"GTPase binding"	"Golgi to plasma membrane protein transport///protein targeting to Golgi"	"Golgi apparatus///Golgi apparatus///cytoplasm///intracellular membrane-bounded organelle///membrane///nucleus"	"GO:0051020"	"GO:0043001///GO:0000042"	"GO:0005794///GO:0005794///GO:0005737///GO:0043231///GO:0016020///GO:0005634"
"1428327_at"	0.95801784032135	0.218995690946441	-1.29486411999317	-4.52734489352201	-0.175754484512129	"Trak1"	"trafficking protein, kinesin binding 1"	"67095"	"9 72.41 cM"	"GABA receptor binding"	"endosome to lysosome transport"	"cytoplasm///early endosome///endosome///mitochondrion///nucleus"	"GO:0050811"	"GO:0008333"	"GO:0005737///GO:0005769///GO:0005768///GO:0005739///GO:0005634"
"1416947_s_at"	0.95801784032135	0.22490508661215	1.27737676829469	-4.53369023678084	0.150273172799409	"Acaa1b///Acaa1a"	"acetyl-Coenzyme A acyltransferase 1B///acetyl-Coenzyme A acyltransferase 1A"	"235674///113868"	"9///9 71.33 cM"	"acetyl-CoA C-acyltransferase activity///catalytic activity///transferase activity///transferase activity, transferring acyl groups///transferase activity, transferring acyl groups other than amino-acyl groups///acetyl-CoA C-acetyltransferase activity///acetyl-CoA C-acyltransferase activity///catalytic activity///palmitoyl-CoA oxidase activity///transferase activity///transferase activity, transferring acyl groups///transferase activity, transferring acyl groups other than amino-acyl groups"	"fatty acid metabolic process///lipid metabolic process///metabolic process///bile acid metabolic process///fatty acid beta-oxidation///fatty acid metabolic process///lipid metabolic process///metabolic process///very long-chain fatty acid metabolic process"	"mitochondrion///peroxisome///intracellular membrane-bounded organelle///membrane///mitochondrion///peroxisome///peroxisome///peroxisome"	"GO:0003988///GO:0003824///GO:0016740///GO:0016746///GO:0016747///GO:0003985///GO:0003988///GO:0003824///GO:0016401///GO:0016740///GO:0016746///GO:0016747"	"GO:0006631///GO:0006629///GO:0008152///GO:0008206///GO:0006635///GO:0006631///GO:0006629///GO:0008152///GO:0000038"	"GO:0005739///GO:0005777///GO:0043231///GO:0016020///GO:0005739///GO:0005777///GO:0005777///GO:0005777"
"1448365_at"	0.95801784032135	0.246552479919989	-1.21630054662779	-4.55543518568166	-0.221959667979609	"Exosc7"	"exosome component 7"	"66446"	"9"	"RNA binding"	"rRNA processing"	"cytoplasm///exosome (RNase complex)///nucleus"	"GO:0003723"	"GO:0006364"	"GO:0005737///GO:0000178///GO:0005634"
"1450088_a_at"	0.95801784032135	0.275886640193968	1.13993887702403	-4.58165353950923	0.107939416605952	"Mobp"	"myelin-associated oligodendrocytic basic protein"	"17433"	"9 71.41 cM"	"Rab GTPase binding///structural constituent of myelin sheath///structural constituent of myelin sheath"	"intracellular protein transport///nervous system development"	"cytoplasm///mitochondrion"	"GO:0017137///GO:0019911///GO:0019911"	"GO:0006886///GO:0007399"	"GO:0005737///GO:0005739"
"1452742_at"	0.95801784032135	0.27594809130497	-1.13978565776077	-4.58170500783318	-0.253206340368248	"Trak1"	"trafficking protein, kinesin binding 1"	"67095"	"9 72.41 cM"	"GABA receptor binding"	"endosome to lysosome transport"	"cytoplasm///early endosome///endosome///mitochondrion///nucleus"	"GO:0050811"	"GO:0008333"	"GO:0005737///GO:0005769///GO:0005768///GO:0005739///GO:0005634"
"1422731_at"	0.95801784032135	0.284343339691926	-1.11909443785676	-4.58861209914676	-0.335828440756213	"Limd1"	"LIM domains containing 1"	"29806"	"9 74.0 cM"	"metal ion binding///protein binding///transcription corepressor activity///zinc ion binding"	"cell migration///cytoplasmic mRNA processing body assembly///cytoskeleton organization///gene silencing by RNA///gene silencing by miRNA///negative regulation of canonical Wnt signaling pathway///negative regulation of hippo signaling///negative regulation of osteoblast differentiation///negative regulation of transcription, DNA-templated///osteoblast development///phosphorylation///positive regulation of gene silencing by miRNA///regulation of RNA biosynthetic process///regulation of cell shape///regulation of transcription, DNA-templated///response to hypoxia///transcription, DNA-templated"	"RISC complex///adherens junction///cell junction///cytoplasm///cytoplasm///cytoplasmic mRNA processing body///focal adhesion///nucleus"	"GO:0046872///GO:0005515///GO:0003714///GO:0008270"	"GO:0016477///GO:0033962///GO:0007010///GO:0031047///GO:0035195///GO:0090090///GO:0035331///GO:0045668///GO:0045892///GO:0002076///GO:0016310///GO:2000637///GO:2001141///GO:0008360///GO:0006355///GO:0001666///GO:0006351"	"GO:0016442///GO:0005912///GO:0030054///GO:0005737///GO:0005737///GO:0000932///GO:0005925///GO:0005634"
"1430019_a_at"	0.95801784032135	0.284736391619728	-1.11813719116817	-4.58892954593084	-0.234918031339472	"Gm10052///Gm5643///Hnrnpa1"	"heterogeneous nuclear ribonucleoprotein A1 pseudogene///heterogeneous nuclear ribonucleoprotein A1 pseudogene///heterogeneous nuclear ribonucleoprotein A1"	"654467///434858///15382"	"9///X///15 58.58 cM"	"RNA binding///nucleic acid binding///nucleotide binding"	"RNA splicing///alternative mRNA splicing, via spliceosome///mRNA processing///mRNA transport///transport"	"cytoplasm///nucleoplasm///nucleus///ribonucleoprotein complex///spliceosomal complex///viral nucleocapsid///virion"	"GO:0003723///GO:0003676///GO:0000166"	"GO:0008380///GO:0000380///GO:0006397///GO:0051028///GO:0006810"	"GO:0005737///GO:0005654///GO:0005634///GO:0030529///GO:0005681///GO:0019013///GO:0019012"
"1448803_at"	0.95801784032135	0.290611270524765	1.10394759473357	-4.5936131316548	0.767121057750717	"Golga4"	"golgi autoantigen, golgin subfamily a, 4"	"54214"	"9"	"GTPase binding"	"Golgi to plasma membrane protein transport///protein targeting to Golgi"	"Golgi apparatus///Golgi apparatus///cytoplasm///intracellular membrane-bounded organelle///membrane///nucleus"	"GO:0051020"	"GO:0043001///GO:0000042"	"GO:0005794///GO:0005794///GO:0005737///GO:0043231///GO:0016020///GO:0005634"
"1436688_x_at"	0.95801784032135	0.29741589547971	-1.08778102844584	-4.59889840749508	-0.157844368991539	"Rpl14"	"ribosomal protein L14"	"67115"	"9"	"poly(A) RNA binding///structural constituent of ribosome"	"rRNA processing///ribosomal large subunit biogenesis///translation"	"cytoplasm///cytosolic large ribosomal subunit///extracellular vesicular exosome///intracellular///membrane///ribonucleoprotein complex///ribosome"	"GO:0044822///GO:0003735"	"GO:0006364///GO:0042273///GO:0006412"	"GO:0005737///GO:0022625///GO:0070062///GO:0005622///GO:0016020///GO:0030529///GO:0005840"
"1417170_at"	0.95801784032135	0.318966961221013	1.03834074554844	-4.61471667992569	0.161875859051676	"Lztfl1"	"leucine zipper transcription factor-like 1"	"93730"	"9 74.36 cM"	"identical protein binding///identical protein binding///protein binding"	"establishment of protein localization to organelle"	"BBSome///BBSome///cytoplasm"	"GO:0042802///GO:0042802///GO:0005515"	"GO:0072594"	"GO:0034464///GO:0034464///GO:0005737"
"1427955_a_at"	0.95801784032135	0.324511235152143	-1.02602327494744	-4.6185746551373	-0.19806263652645	"Deb1"	"differentially expressed in B16F10 1"	"26901"	"9"	"molecular_function"	"biological_process"	"cellular_component"	"GO:0003674"	"GO:0008150"	"GO:0005575"
"1433785_at"	0.95801784032135	0.327909506504652	1.01854952085184	-4.6208990396533	0.114702312317901	"Mobp"	"myelin-associated oligodendrocytic basic protein"	"17433"	"9 71.41 cM"	"Rab GTPase binding///structural constituent of myelin sheath///structural constituent of myelin sheath"	"intracellular protein transport///nervous system development"	"cytoplasm///mitochondrion"	"GO:0017137///GO:0019911///GO:0019911"	"GO:0006886///GO:0007399"	"GO:0005737///GO:0005739"
"1448032_at"	0.95801784032135	0.336403355666908	-1.00011284063188	-4.62657911123209	-0.190531488585409	"Azi2"	"5-azacytidine induced gene 2"	"27215"	"9"	"protein binding"	"I-kappaB kinase/NF-kappaB signaling///T cell activation///T cell activation///cytokine production///dendritic cell differentiation///dendritic cell proliferation///interferon-alpha production///interferon-gamma production///interleukin-6 production///mitotic cell cycle///tumor necrosis factor production"	"cytoplasm"	"GO:0005515"	"GO:0007249///GO:0042110///GO:0042110///GO:0001816///GO:0097028///GO:0044565///GO:0032607///GO:0032609///GO:0032635///GO:0000278///GO:0032640"	"GO:0005737"
