ID (num probes:45101)	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title	Gene.ID	Chromosome.location	GO.Function	GO.Process	GO.Component	GO.Function.ID	GO.Process.ID	GO.Component.ID
1434438_at	0.179207594985875	0.0312394428455898	-2.49019109869791	-3.56828644854246	-1.59765228687692	Samhd1	SAM domain and HD domain, 1	56045	2 H2	RNA binding///catalytic activity///dGTP binding///dGTPase activity///hydrolase activity///metal ion binding///nucleic acid binding///zinc ion binding	dATP catabolic process///dGTP catabolic process///defense response to virus///immune system process///innate immune response///metabolic process///protein homotetramerization///regulation of innate immune response	nucleus///plasma membrane	GO:0003723///GO:0003824///GO:0032567///GO:0008832///GO:0016787///GO:0046872///GO:0003676///GO:0008270	GO:0046061///GO:0006203///GO:0051607///GO:0002376///GO:0045087///GO:0008152///GO:0051289///GO:0045088	GO:0005634///GO:0005886
1418896_a_at	0.180073165401212	0.0319732579883574	-2.47681721930734	-3.58919173102909	-1.92038092260049	Rpn2	ribophorin II	20014	2 78.2 cM	ribosome binding///transferase activity///transferase activity, transferring glycosyl groups	protein N-linked glycosylation	autophagic vacuole membrane///endoplasmic reticulum///integral component of membrane///membrane///nucleus///oligosaccharyltransferase complex///rough endoplasmic reticulum	GO:0043022///GO:0016740///GO:0016757	GO:0006487	GO:0000421///GO:0005783///GO:0016021///GO:0016020///GO:0005634///GO:0008250///GO:0005791
1419634_a_at	0.190616037833454	0.0402142820164871	-2.34438693143481	-3.79490007831484	-2.58175855795146	Ghrh	growth hormone releasing hormone	14601	2 78.25 cM	growth hormone-releasing hormone activity///growth hormone-releasing hormone receptor binding///growth hormone-releasing hormone receptor binding///hormone activity///protein binding	adenohypophysis development///adenylate cyclase-activating G-protein coupled receptor signaling pathway///adenylate cyclase-activating G-protein coupled receptor signaling pathway///adenylate cyclase-activating G-protein coupled receptor signaling pathway///adenylate cyclase-modulating G-protein coupled receptor signaling pathway///cAMP-mediated signaling///circadian sleep/wake cycle, non-REM sleep///growth hormone secretion///growth hormone secretion///growth hormone secretion///negative regulation of cardiac muscle cell apoptotic process///positive regulation of cAMP biosynthetic process///positive regulation of cAMP biosynthetic process///positive regulation of cAMP metabolic process///positive regulation of cell proliferation///positive regulation of cell proliferation///positive regulation of circadian sleep/wake cycle, non-REM sleep///positive regulation of cytosolic calcium ion concentration///positive regulation of growth hormone secretion///positive regulation of hormone secretion///positive regulation of multicellular organism growth///positive regulation of multicellular organism growth///positive regulation of multicellular organism growth///positive regulation of transcription, DNA-templated///response to food	axon terminus///cell///cytosol///extracellular region///extracellular space///extracellular space///intracellular///neuron projection///perikaryon///terminal bouton	GO:0016608///GO:0031770///GO:0031770///GO:0005179///GO:0005515	GO:0021984///GO:0007189///GO:0007189///GO:0007189///GO:0007188///GO:0019933///GO:0042748///GO:0030252///GO:0030252///GO:0030252///GO:0010667///GO:0030819///GO:0030819///GO:0030816///GO:0008284///GO:0008284///GO:0046010///GO:0007204///GO:0060124///GO:0046887///GO:0040018///GO:0040018///GO:0040018///GO:0045893///GO:0032094	GO:0043679///GO:0005623///GO:0005829///GO:0005576///GO:0005615///GO:0005615///GO:0005622///GO:0043005///GO:0043204///GO:0043195
1460592_at	0.192732652964544	0.0420419037134572	-2.31863390037147	-3.8345913172602	-1.65756796245942	Epb4.1l1	erythrocyte protein band 4.1-like 1	13821	2 77.39 cM	actin binding///cytoskeletal protein binding///protein binding///receptor binding///structural molecule activity	cortical actin cytoskeleton organization	cytoplasm///cytoskeleton///extrinsic component of membrane///protein complex///synaptic membrane	GO:0003779///GO:0008092///GO:0005515///GO:0005102///GO:0005198	GO:0030866	GO:0005737///GO:0005856///GO:0019898///GO:0043234///GO:0097060
1448868_at	0.194321552683752	0.0438822869987714	-2.29377629799561	-3.87279336292008	-1.54880118254721	Scand1	SCAN domain-containing 1	19018	2 H2	sequence-specific DNA binding RNA polymerase II transcription factor activity///transcription coactivator activity	regulation of RNA biosynthetic process///regulation of transcription from RNA polymerase II promoter///transcription from RNA polymerase II promoter	nucleus///nucleus	GO:0000981///GO:0003713	GO:2001141///GO:0006357///GO:0006366	GO:0005634///GO:0005634
1425414_at	0.19469595953464	0.0441454415899941	-2.29030475661413	-3.87811971369713	-2.3769399840526	Ppp1r16b	protein phosphatase 1, regulatory (inhibitor) subunit 16B	228852	2			membrane///nucleus///plasma membrane			GO:0016020///GO:0005634///GO:0005886
1416699_at	0.195764397926642	0.045117407015031	-2.2776538620556	-3.89751103939311	-1.61823925645872	1110008F13Rik	RIKEN cDNA 1110008F13 gene	67388	2 H2	molecular_function	biological_process	mitochondrion	GO:0003674	GO:0008150	GO:0005739
1417664_a_at	0.199394294189135	0.0480569383791025	-2.24093641136796	-3.95361881018864	-1.54063164685973	Ndrg3	N-myc downstream regulated gene 3	29812	2	molecular_function	biological_process	cytoplasm///cytoplasm///extracellular vesicular exosome	GO:0003674	GO:0008150	GO:0005737///GO:0005737///GO:0070062
1447573_at	0.199673932371852	0.0484459391430307	-2.23624065667975	-3.96077520539463	-1.99646697245094	Slc32a1	solute carrier family 32 (GABA vesicular transporter), member 1	22348	2 H1-3	gamma-aminobutyric acid:proton symporter activity///glycine transmembrane transporter activity	L-alpha-amino acid transmembrane transport///gamma-aminobutyric acid transport///glycine transport///neurotransmitter transport///proton transport///sodium ion transmembrane transport///transport	cell tip///cone cell pedicle///cytoplasmic vesicle///dendrite///dendrite terminus///inhibitory synapse///inhibitory synapse///integral component of membrane///integral component of plasma membrane///intracellular organelle///membrane///neuron projection///neuron projection///neuron projection terminus///neuron projection terminus///synapse///synaptic vesicle	GO:0015495///GO:0015187	GO:1902475///GO:0015812///GO:0015816///GO:0006836///GO:0015992///GO:0035725///GO:0006810	GO:0051286///GO:0044316///GO:0031410///GO:0030425///GO:0044292///GO:0060077///GO:0060077///GO:0016021///GO:0005887///GO:0043229///GO:0016020///GO:0043005///GO:0043005///GO:0044306///GO:0044306///GO:0045202///GO:0008021
1427080_at	0.201921351036874	0.0506041596241795	-2.21082968926627	-3.99942339812447	-1.49391907056187	Tti1	TELO2 interacting protein 1	75425	2	molecular_function	regulation of TOR signaling	TORC1 complex///TORC2 complex///cytoplasm	GO:0003674	GO:0032006	GO:0031931///GO:0031932///GO:0005737
