gene1,gene2,neighborhood,fusion,cooccurence,homology,coexpression,experimental,knowledge,textmining,combined_score,node1_stringid,node2_stringid,node1,node2
Itpr2,Sspn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.389,0.389,string:10090.ENSMUSP00000049584,string:10090.ENSMUSP00000032383,Itpr2,Sspn
Med21,Asun,0.0,0.0,0.0,0.0,0.183,0.0,0.0,0.27,0.378,string:10090.ENSMUSP00000032429,string:10090.ENSMUSP00000032427,Med21,Spata30
Asun,Bcat1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.373,0.373,string:10090.ENSMUSP00000032427,string:10090.ENSMUSP00000032402,Spata30,Bcat1
Bcat1,Rassf8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359,0.359,string:10090.ENSMUSP00000032402,string:10090.ENSMUSP00000032388,Bcat1,Hoj1
Arntl2,Asun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.333,string:10090.ENSMUSP00000079373,string:10090.ENSMUSP00000032427,Arntl2,Spata30
Itpr2,Lyrm5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332,0.332,string:10090.ENSMUSP00000049584,string:10090.ENSMUSP00000039433,Itpr2,Lyrm5
Caprin2,Aebp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.331,0.331,string:10090.ENSMUSP00000107195,string:10090.ENSMUSP00000084896,Caprin2,Aebp2
Ergic2,Asun,0.0,0.0,0.0,0.0,0.331,0.0,0.0,0.0,0.331,string:10090.ENSMUSP00000120456,string:10090.ENSMUSP00000032427,Ergic2,Spata30
Ergic2,Pde3a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.329,0.329,string:10090.ENSMUSP00000120456,string:10090.ENSMUSP00000038749,Ergic2,Pde3a
Lrmp,Sspn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.309,string:10090.ENSMUSP00000032396,string:10090.ENSMUSP00000032383,Lrmp,Sspn
Itpr2,Rassf8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306,0.306,string:10090.ENSMUSP00000049584,string:10090.ENSMUSP00000032388,Itpr2,Hoj1
Abcc9,Ldhb,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.233,0.288,string:10090.ENSMUSP00000084805,string:10090.ENSMUSP00000032373,Abcc9,Ldhb
Caprin2,Cmas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287,0.286,string:10090.ENSMUSP00000107195,string:10090.ENSMUSP00000032419,Caprin2,Cmas
Ergic2,Fgfr1op2,0.0,0.0,0.0,0.0,0.285,0.0,0.0,0.0,0.286,string:10090.ENSMUSP00000120456,string:10090.ENSMUSP00000107292,Ergic2,Fgfr1op2
Aebp2,Gys2,0.0,0.0,0.0,0.0,0.063,0.114,0.0,0.185,0.264,string:10090.ENSMUSP00000084896,string:10090.ENSMUSP00000071654,Aebp2,Gsk3a
Tm7sf3,Rep15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,string:10090.ENSMUSP00000045650,string:10090.ENSMUSP00000037503,Tm7sf3,Rep15
Pyroxd1,Ldhb,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.241,string:10090.ENSMUSP00000036394,string:10090.ENSMUSP00000032373,Pyroxd1,Ldhb
Kcnj8,Ldhb,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.182,0.241,string:10090.ENSMUSP00000032374,string:10090.ENSMUSP00000032373,Kcnj8,Ldhb
Ergic2,Med21,0.0,0.0,0.0,0.0,0.213,0.0,0.0,0.07,0.237,string:10090.ENSMUSP00000120456,string:10090.ENSMUSP00000032429,Ergic2,Med21
Asun,Golt1b,0.0,0.0,0.0,0.0,0.074,0.0,0.0,0.208,0.235,string:10090.ENSMUSP00000032427,string:10090.ENSMUSP00000032372,Spata30,Golt1b
Tuba3b///Tuba3a,Gys2,0.0,0.0,0.0,0.0,0.066,0.07,0.0,0.186,0.231,string:10090.ENSMUSP00000084713,string:10090.ENSMUSP00000071654,Tuba3b,Gsk3a
Tm7sf3,Bcat1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.224,string:10090.ENSMUSP00000045650,string:10090.ENSMUSP00000032402,Tm7sf3,Bcat1
Slco1a5,Pde3a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.221,0.221,string:10090.ENSMUSP00000080116,string:10090.ENSMUSP00000038749,Slco1a5,Pde3a
Pde3a,Slco1c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.221,0.221,string:10090.ENSMUSP00000038749,string:10090.ENSMUSP00000032362,Pde3a,Slco1c1
Pde3a,Slco1a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.221,0.221,string:10090.ENSMUSP00000038749,string:10090.ENSMUSP00000037022,Pde3a,Slco1a1
Pde3a,Slco1a4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.221,0.221,string:10090.ENSMUSP00000038749,string:10090.ENSMUSP00000032364,Pde3a,Slco1a4
Bcat1,Ldhb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213,0.213,string:10090.ENSMUSP00000032402,string:10090.ENSMUSP00000032373,Bcat1,Ldhb
Abcc9,Pde3a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.212,0.212,string:10090.ENSMUSP00000084805,string:10090.ENSMUSP00000038749,Abcc9,Pde3a
Arntl2,Tm7sf3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211,0.211,string:10090.ENSMUSP00000079373,string:10090.ENSMUSP00000045650,Arntl2,Tm7sf3
Abcc9,Gys2,0.0,0.0,0.0,0.0,0.0,0.092,0.0,0.164,0.208,string:10090.ENSMUSP00000084805,string:10090.ENSMUSP00000071654,Abcc9,Gsk3a
Ldhb,Golt1b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204,0.205,string:10090.ENSMUSP00000032373,string:10090.ENSMUSP00000032372,Ldhb,Golt1b
Gys2,Kras,0.0,0.0,0.0,0.0,0.0,0.139,0.0,0.107,0.198,string:10090.ENSMUSP00000071654,string:10090.ENSMUSP00000041135,Gsk3a,Rasgrp2
Aebp2,Cmas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192,0.192,string:10090.ENSMUSP00000084896,string:10090.ENSMUSP00000032419,Aebp2,Cmas
Aebp2,Etnk1,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.19,string:10090.ENSMUSP00000084896,string:10090.ENSMUSP00000032413,Aebp2,Etnk1
Slco1b2,Pde3a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,string:10090.ENSMUSP00000044326,string:10090.ENSMUSP00000038749,Slco1b2,Pde3a
Abcc9,Golt1b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189,0.189,string:10090.ENSMUSP00000084805,string:10090.ENSMUSP00000032372,Abcc9,Golt1b
Abcc9,Bcat1,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.083,0.187,string:10090.ENSMUSP00000084805,string:10090.ENSMUSP00000032402,Abcc9,Bcat1
Mrps35,Med21,0.0,0.0,0.0,0.0,0.186,0.0,0.0,0.0,0.186,string:10090.ENSMUSP00000048348,string:10090.ENSMUSP00000032429,Mrps35,Med21
Bicd1,Gys2,0.0,0.0,0.0,0.0,0.0,0.165,0.0,0.0,0.165,string:10090.ENSMUSP00000084039,string:10090.ENSMUSP00000071654,Bicd1,Gsk3a
Aebp2,Ipo8,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.117,0.163,string:10090.ENSMUSP00000084896,string:10090.ENSMUSP00000046759,Aebp2,Ipo8
Bcat1,Sspn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161,0.161,string:10090.ENSMUSP00000032402,string:10090.ENSMUSP00000032383,Bcat1,Sspn
Tm7sf3,Med21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157,0.156,string:10090.ENSMUSP00000045650,string:10090.ENSMUSP00000032429,Tm7sf3,Med21
Tuba3b///Tuba3a,Bicd1,0.0,0.0,0.0,0.0,0.0,0.066,0.0,0.133,0.155,string:10090.ENSMUSP00000084713,string:10090.ENSMUSP00000084039,Tuba3b,Bicd1
Caprin2,Ldhb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152,0.151,string:10090.ENSMUSP00000107195,string:10090.ENSMUSP00000032373,Caprin2,Ldhb
Aebp2,Ldhb,0.0,0.0,0.0,0.0,0.0,0.065,0.0,0.129,0.15,string:10090.ENSMUSP00000084896,string:10090.ENSMUSP00000032373,Aebp2,Ldhb
