gene1,gene2,neighborhood,fusion,cooccurence,homology,coexpression,experimental,knowledge,textmining,combined_score,node1_stringid,node2_stringid,node1,node2
Rbm39,Nfs1,0.0,0.0,0.0,0.0,0.064,0.0,0.0,0.204,0.223,string:10090.ENSMUSP00000105216,string:10090.ENSMUSP00000029147,Rbm39,Nfs1
Dlgap4,Myl9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.218,0.219,string:10090.ENSMUSP00000126980,string:10090.ENSMUSP00000085913,Dlgap4,Myl9
Dhx35,Aar2,0.0,0.0,0.0,0.0,0.0,0.113,0.0,0.156,0.219,string:10090.ENSMUSP00000029186,string:10090.ENSMUSP00000029158,Dhx35,Aar2
Tgm2,Lbp,0.0,0.0,0.0,0.0,0.179,0.0,0.0,0.087,0.218,string:10090.ENSMUSP00000099411,string:10090.ENSMUSP00000056669,Tgm2,Cd14
Slc32a1,Epb4.1l1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,string:10090.ENSMUSP00000036299,string:10090.ENSMUSP00000029155,Slc32a1,Epb4.1l1
Myl9,Aar2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208,0.208,string:10090.ENSMUSP00000085913,string:10090.ENSMUSP00000029158,Myl9,Aar2
Tgif2,Ghrh,0.0,0.0,0.0,0.0,0.0,0.107,0.0,0.136,0.195,string:10090.ENSMUSP00000096745,string:10090.ENSMUSP00000069728,Tgif2,Gsx1
Myl9,Epb4.1l1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193,0.193,string:10090.ENSMUSP00000085913,string:10090.ENSMUSP00000029155,Myl9,Epb4.1l1
Myl9,Nfs1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185,0.185,string:10090.ENSMUSP00000085913,string:10090.ENSMUSP00000029147,Myl9,Nfs1
Rbm39,Phf20,0.0,0.0,0.0,0.0,0.179,0.0,0.0,0.0,0.179,string:10090.ENSMUSP00000105216,string:10090.ENSMUSP00000043138,Rbm39,Phf20
Cnbd2,Epb4.1l1,0.0,0.0,0.0,0.0,0.0,0.165,0.0,0.0,0.165,string:10090.ENSMUSP00000041268,string:10090.ENSMUSP00000029155,Cnbd2,Epb4.1l1
Romo1,1110008F13Rik,0.0,0.0,0.0,0.0,0.163,0.0,0.0,0.0,0.163,string:10090.ENSMUSP00000085981,string:10090.ENSMUSP00000029165,Romo1,AI316789
Scand1,Rbl1,0.0,0.0,0.0,0.0,0.0,0.115,0.0,0.092,0.162,string:10090.ENSMUSP00000105211,string:10090.ENSMUSP00000029170,Scand1,Rbl1
Samhd1,Lbp,0.0,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.156,string:10090.ENSMUSP00000059717,string:10090.ENSMUSP00000056669,Samhd1,Cd14
Ndrg3,Phf20,0.0,0.0,0.0,0.0,0.153,0.0,0.0,0.0,0.152,string:10090.ENSMUSP00000070052,string:10090.ENSMUSP00000043138,Ndrg3,Phf20
Cnbd2,Ppp1r16b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152,0.151,string:10090.ENSMUSP00000041268,string:10090.ENSMUSP00000039540,Cnbd2,Ppp1r16b
Nnat,Epb4.1l1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152,0.151,string:10090.ENSMUSP00000105152,string:10090.ENSMUSP00000029155,Nnat,Epb4.1l1
