gene1,gene2,neighborhood,fusion,cooccurence,homology,coexpression,experimental,knowledge,textmining,combined_score,node1_stringid,node2_stringid,node1,node2
Guca1a,Srf,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.131,0.172,string:10090.ENSMUSP00000060027,string:10090.ENSMUSP00000015749,Guca1a,Srf
Guca1b,Srf,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.131,0.172,string:10090.ENSMUSP00000024774,string:10090.ENSMUSP00000015749,Guca1b,Srf
Yipf3,Pex6,0.0,0.0,0.0,0.0,0.171,0.0,0.0,0.0,0.171,string:10090.ENSMUSP00000092897,string:10090.ENSMUSP00000002840,Yipf3,Pex6
Ubr2,Abcc10,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.169,string:10090.ENSMUSP00000108961,string:10090.ENSMUSP00000046759,Ubr2,Ipo8
Mrpl2,Ppp2r5d,0.0,0.0,0.0,0.0,0.139,0.0,0.0,0.07,0.165,string:10090.ENSMUSP00000002844,string:10090.ENSMUSP00000002839,Mrpl2,Ppp2r5d
Slc22a7,Mea1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.162,0.162,string:10090.ENSMUSP00000084234,string:10090.ENSMUSP00000002845,Slc22a7,Mea1
Rrp36,Mea1,0.0,0.0,0.0,0.0,0.162,0.0,0.0,0.0,0.161,string:10090.ENSMUSP00000024766,string:10090.ENSMUSP00000002845,Rrp36,Mea1
Guca1b,Cnpy3,0.0,0.0,0.0,0.0,0.0,0.066,0.0,0.135,0.157,string:10090.ENSMUSP00000024774,string:10090.ENSMUSP00000020238,Guca1b,Hsp90b1
Guca1a,Cnpy3,0.0,0.0,0.0,0.0,0.0,0.066,0.0,0.135,0.157,string:10090.ENSMUSP00000060027,string:10090.ENSMUSP00000020238,Guca1a,Hsp90b1
Guca1a,Ptk7,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.086,0.152,string:10090.ENSMUSP00000060027,string:10090.ENSMUSP00000043703,Guca1a,Ptk7
Ptk7,Guca1b,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.086,0.152,string:10090.ENSMUSP00000043703,string:10090.ENSMUSP00000024774,Ptk7,Guca1b
Ttbk1,Ptk7,0.0,0.0,0.0,0.0,0.0,0.067,0.0,0.129,0.152,string:10090.ENSMUSP00000044580,string:10090.ENSMUSP00000043703,Ttbk1,Ptk7
Mrps10,2310039H08Rik,0.0,0.0,0.0,0.0,0.151,0.0,0.0,0.0,0.15,string:10090.ENSMUSP00000113343,string:10090.ENSMUSP00000071378,Mrps10,ENSMUSG00000062619
