gene1,gene2,neighborhood,fusion,cooccurence,homology,coexpression,experimental,knowledge,textmining,combined_score,node1_stringid,node2_stringid,node1,node2
Pnpla3,Ppara,0.0,0.0,0.0,0.0,0.064,0.0,0.0,0.222,0.24,string:10090.ENSMUSP00000043826,string:10090.ENSMUSP00000027727,Pnpla3,Adipor1
Trabd,Creld2,0.0,0.0,0.0,0.0,0.219,0.0,0.0,0.0,0.219,string:10090.ENSMUSP00000080403,string:10090.ENSMUSP00000024042,Trabd,Creld2
Nup50,Gm5806///Tdg,0.0,0.0,0.0,0.0,0.218,0.0,0.0,0.0,0.218,string:10090.ENSMUSP00000131457,string:10090.ENSMUSP00000121000,Nup50,Tdg
Scube1,Parvb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216,0.216,string:10090.ENSMUSP00000130131,string:10090.ENSMUSP00000023072,Scube1,Parvb
Mcat,Smc1b,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214,string:10090.ENSMUSP00000051569,string:10090.ENSMUSP00000023068,Mcat,Smc1b
Mapk12,Tspo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196,0.196,string:10090.ENSMUSP00000086207,string:10090.ENSMUSP00000037039,Mapk12,Tspo
Cyp2d9,Cyp2d10,0.0,0.0,0.006324,0.0,0.179,0.0,0.0,0.007296,0.189,string:10090.ENSMUSP00000086530,string:10090.ENSMUSP00000072555,Cyp2d9,Cyp2d10
Poldip3,Mov10l1,0.0,0.0,0.0,0.0,0.0,0.169,0.0,0.065,0.189,string:10090.ENSMUSP00000054548,string:10090.ENSMUSP00000015509,Poldip3,Mov10l1
Fbln1,Mlc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189,0.189,string:10090.ENSMUSP00000054583,string:10090.ENSMUSP00000047667,Fbln1,Mlc1
Gm10923///Gm3940///Gm10335///Gm8290///Rpl23a,Mcat,0.0,0.0,0.0,0.0,0.188,0.0,0.0,0.0,0.188,string:10090.ENSMUSP00000100709,string:10090.ENSMUSP00000051569,Gm10923,Mcat
Wnt7b,Mapk12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.181,string:10090.ENSMUSP00000105051,string:10090.ENSMUSP00000086207,Wnt7b,Mapk12
Parvg,Fam19a5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179,0.179,string:10090.ENSMUSP00000131443,string:10090.ENSMUSP00000064808,Parvg,Fam19a5
Alg12,Pacsin2///Kcnb1,0.0,0.0,0.0,0.0,0.126,0.0,0.0,0.097,0.177,string:10090.ENSMUSP00000123935,string:10090.ENSMUSP00000058320,Alg12,Pacsin2
Poldip3,Ribc2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172,0.171,string:10090.ENSMUSP00000054548,string:10090.ENSMUSP00000023067,Poldip3,Ribc2
Cyp2d9,Mcat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,string:10090.ENSMUSP00000086530,string:10090.ENSMUSP00000051569,Cyp2d9,Mcat
Tcf20,Cyp2d10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.169,string:10090.ENSMUSP00000105136,string:10090.ENSMUSP00000072555,Tcf20,Cyp2d10
Arfgap3,Creld2,0.0,0.0,0.0,0.0,0.169,0.0,0.0,0.0,0.169,string:10090.ENSMUSP00000064893,string:10090.ENSMUSP00000024042,Arfgap3,Creld2
Tspo,Mapk11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165,0.165,string:10090.ENSMUSP00000037039,string:10090.ENSMUSP00000020949,Tspo,Map2k6
Pim3,Tspo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157,0.156,string:10090.ENSMUSP00000044603,string:10090.ENSMUSP00000037039,Pim3,Tspo
Pim3,Mapk11,0.0,0.0,0.105905,0.0,0.0,0.067,0.0,0.0,0.155,string:10090.ENSMUSP00000044603,string:10090.ENSMUSP00000020949,Pim3,Map2k6
Alg12,Arfgap3,0.0,0.0,0.0,0.0,0.153,0.0,0.0,0.0,0.153,string:10090.ENSMUSP00000123935,string:10090.ENSMUSP00000064893,Alg12,Arfgap3
