gene1,gene2,neighborhood,fusion,cooccurence,homology,coexpression,experimental,knowledge,textmining,combined_score,node1_stringid,node2_stringid,node1,node2
Srsf4,Rcc1,0.0,0.0,0.0,0.0,0.063,0.113,0.0,0.14,0.222,string:10090.ENSMUSP00000061474,string:10090.ENSMUSP00000044801,Srsf4,Herc1
Stk40,Rps6ka1,0.0,0.0,0.0,0.0,0.0,0.166,0.0,0.07788,0.221,string:10090.ENSMUSP00000111990,string:10090.ENSMUSP00000099991,Stk40,Pdpk1
Gnl2,Mrps15,0.066,0.0,0.0,0.0,0.074,0.0,0.0,0.172,0.221,string:10090.ENSMUSP00000030684,string:10090.ENSMUSP00000030675,Gnl2,Mrps15
Rpa2,Nudc,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.22,string:10090.ENSMUSP00000099621,string:10090.ENSMUSP00000020578,Rpa2,Nudcd2
Atpif1,Wdtc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,string:10090.ENSMUSP00000064282,string:10090.ENSMUSP00000040647,Atpif1,Wdtc1
Adprhl2,Wdtc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,string:10090.ENSMUSP00000099677,string:10090.ENSMUSP00000040647,Adprhl2,Wdtc1
Ythdf2,Gnl2,0.0,0.0,0.0,0.0,0.159,0.0,0.0,0.11,0.219,string:10090.ENSMUSP00000120414,string:10090.ENSMUSP00000030684,Ythdf2,Gnl2
Mrps15,Psmb2,0.0,0.0,0.0,0.0,0.107,0.0,0.0,0.158,0.215,string:10090.ENSMUSP00000030675,string:10090.ENSMUSP00000030642,Mrps15,Psmb2
Wasf2,Stx12,0.0,0.0,0.0,0.0,0.0,0.214,0.0,0.0,0.214,string:10090.ENSMUSP00000081263,string:10090.ENSMUSP00000030698,Wasf2,Stx12
Sfpq,Nudc,0.0,0.0,0.0,0.0,0.213,0.0,0.0,0.0,0.213,string:10090.ENSMUSP00000033673,string:10090.ENSMUSP00000020578,Nono,Nudcd2
Slc9a1,Yars,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.148,0.21,string:10090.ENSMUSP00000030669,string:10090.ENSMUSP00000001365,Slc9a1,Yars
Stk40,Zfp362,0.0,0.0,0.0,0.0,0.107,0.086,0.0,0.108,0.208,string:10090.ENSMUSP00000111990,string:10090.ENSMUSP00000065733,Stk40,Zfp362
Ythdf2,Ptp4a2,0.0,0.0,0.0,0.0,0.207,0.0,0.0,0.0,0.207,string:10090.ENSMUSP00000120414,string:10090.ENSMUSP00000030578,Ythdf2,Ptp4a2
Rbbp4,Kpna6,0.0,0.0,0.0,0.0,0.088,0.07,0.0,0.136,0.203,string:10090.ENSMUSP00000099658,string:10090.ENSMUSP00000099650,Rbbp4,Kpna6
Adprhl2,Phc2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,string:10090.ENSMUSP00000099677,string:10090.ENSMUSP00000030588,Adprhl2,Phc2
Ptpru,Map3k6,0.0,0.0,0.0,0.0,0.0,0.119,0.0,0.13,0.2,string:10090.ENSMUSP00000030741,string:10090.ENSMUSP00000030677,Ptpru,Map3k6
Psmb2,Nudc,0.0,0.0,0.0,0.0,0.174,0.068,0.0,0.0,0.198,string:10090.ENSMUSP00000030642,string:10090.ENSMUSP00000020578,Psmb2,Nudcd2
Mecr,Ak2,0.0,0.0,0.0,0.0,0.193,0.0,0.0,0.0,0.193,string:10090.ENSMUSP00000030742,string:10090.ENSMUSP00000030583,Mecr,Ak2
Epb4.1,Slc9a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191,0.191,string:10090.ENSMUSP00000030739,string:10090.ENSMUSP00000030669,Epb4.1,Slc9a1
Map3k6,Pef1,0.0,0.0,0.0,0.0,0.0,0.121,0.0,0.115,0.189,string:10090.ENSMUSP00000030677,string:10090.ENSMUSP00000030563,Map3k6,Pef1
Ythdf2,Lck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188,0.188,string:10090.ENSMUSP00000120414,string:10090.ENSMUSP00000023673,Ythdf2,Runx1
Thrap3,Srsf4,0.0,0.0,0.0,0.0,0.132,0.071,0.0,0.072,0.186,string:10090.ENSMUSP00000079722,string:10090.ENSMUSP00000061474,Thrap3,Srsf4
Ythdf2,Khdrbs1,0.0,0.0,0.0,0.0,0.177,0.0,0.0,0.051,0.185,string:10090.ENSMUSP00000120414,string:10090.ENSMUSP00000066516,Ythdf2,Khdrbs1
Nr0b2,Fgr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181,0.181,string:10090.ENSMUSP00000039175,string:10090.ENSMUSP00000020381,Nr0b2,Frs2
Stx12,Trappc3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,string:10090.ENSMUSP00000030698,string:10090.ENSMUSP00000030660,Stx12,Trappc3
Wdtc1,Ak2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.179,string:10090.ENSMUSP00000040647,string:10090.ENSMUSP00000030583,Wdtc1,Ak2
Hmgb4,Map3k6,0.0,0.0,0.0,0.0,0.0,0.119,0.0,0.107,0.179,string:10090.ENSMUSP00000059625,string:10090.ENSMUSP00000030677,Hmgb4,Map3k6
Tmem222,Pef1,0.0,0.0,0.0,0.0,0.177,0.0,0.0,0.0,0.177,string:10090.ENSMUSP00000101527,string:10090.ENSMUSP00000030563,Tmem222,Pef1
Khdrbs1,Tinagl1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178,0.177,string:10090.ENSMUSP00000066516,string:10090.ENSMUSP00000030560,Khdrbs1,Tinagl1
Rcc1,Snip1,0.0,0.0,0.0,0.0,0.0,0.165,0.0,0.054,0.176,string:10090.ENSMUSP00000044801,string:10090.ENSMUSP00000005923,Herc1,Psmb4
Arid1a,Zfp362,0.0,0.0,0.0,0.0,0.117,0.105,0.0,0.0,0.175,string:10090.ENSMUSP00000101517,string:10090.ENSMUSP00000065733,Arid1a,Zfp362
Psmb2,Ptp4a2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176,0.175,string:10090.ENSMUSP00000030642,string:10090.ENSMUSP00000030578,Psmb2,Ptp4a2
Hpca,Eya3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.175,string:10090.ENSMUSP00000112436,string:10090.ENSMUSP00000045973,Cacna1a,Six5
Hpca,Map3k6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173,0.174,string:10090.ENSMUSP00000112436,string:10090.ENSMUSP00000030677,Cacna1a,Map3k6
Rcc1,Psmb2,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.1,0.174,string:10090.ENSMUSP00000044801,string:10090.ENSMUSP00000030642,Herc1,Psmb2
Ythdf2,Rbbp4,0.0,0.0,0.0,0.0,0.172,0.0,0.0,0.0,0.172,string:10090.ENSMUSP00000120414,string:10090.ENSMUSP00000099658,Ythdf2,Rbbp4
Srsf4,Gnl2,0.0,0.0,0.0,0.0,0.122,0.064,0.0,0.072,0.171,string:10090.ENSMUSP00000061474,string:10090.ENSMUSP00000030684,Srsf4,Gnl2
Zfp362,Rcc1,0.0,0.0,0.0,0.0,0.071,0.084,0.0,0.1,0.167,string:10090.ENSMUSP00000065733,string:10090.ENSMUSP00000044801,Zfp362,Herc1
Ptafr,Oprd1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140892,0.167,string:10090.ENSMUSP00000070925,string:10090.ENSMUSP00000050077,Ptafr,Oprd1
Zmym4,Srsf4,0.0,0.0,0.0,0.0,0.147,0.063,0.0,0.0,0.166,string:10090.ENSMUSP00000101714,string:10090.ENSMUSP00000061474,Zmym4,Srsf4
Khdrbs1,Sfpq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163,0.163,string:10090.ENSMUSP00000066516,string:10090.ENSMUSP00000033673,Khdrbs1,Nono
Pef1,Snip1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164,0.163,string:10090.ENSMUSP00000030563,string:10090.ENSMUSP00000005923,Pef1,Psmb4
Bsdc1,Pef1,0.0,0.0,0.0,0.0,0.134,0.0,0.0,0.072,0.161,string:10090.ENSMUSP00000048742,string:10090.ENSMUSP00000030563,Bsdc1,Pef1
Nudc,Snip1,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.16,string:10090.ENSMUSP00000020578,string:10090.ENSMUSP00000005923,Nudcd2,Psmb4
Adprhl2,Pef1,0.0,0.0,0.0,0.0,0.158,0.0,0.0,0.0,0.157,string:10090.ENSMUSP00000099677,string:10090.ENSMUSP00000030563,Adprhl2,Pef1
Csf3r,Cd52,0.0,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.156,string:10090.ENSMUSP00000030673,string:10090.ENSMUSP00000000696,Csf3r,Cd52
Zfp362,Map3k6,0.0,0.0,0.0,0.0,0.0,0.112,0.0,0.088,0.155,string:10090.ENSMUSP00000065733,string:10090.ENSMUSP00000030677,Zfp362,Map3k6
Map7d1,Phc2,0.0,0.0,0.0,0.0,0.156,0.0,0.0,0.0,0.155,string:10090.ENSMUSP00000054338,string:10090.ENSMUSP00000030588,Mtap7d1,Phc2
Mecr,Psmb2,0.0,0.0,0.0,0.0,0.155,0.0,0.0,0.0,0.154,string:10090.ENSMUSP00000030742,string:10090.ENSMUSP00000030642,Mecr,Psmb2
Stk40,Srsf4,0.0,0.0,0.0,0.0,0.0,0.112,0.0,0.084,0.151,string:10090.ENSMUSP00000111990,string:10090.ENSMUSP00000061474,Stk40,Srsf4
Arid1a,Ncdn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152,0.151,string:10090.ENSMUSP00000101517,string:10090.ENSMUSP00000030637,Arid1a,Ncdn
Rnf19b,Nr0b2,0.0,0.0,0.0,0.0,0.0,0.096,0.0,0.1,0.151,string:10090.ENSMUSP00000131373,string:10090.ENSMUSP00000039175,Rnf19b,Nr0b2
