gene1,gene2,neighborhood,fusion,cooccurence,homology,coexpression,experimental,knowledge,textmining,combined_score,node1_stringid,node2_stringid,node1,node2
Srpk2,Slbp,0.0,0.0,0.0,0.0,0.289,0.0,0.0,0.047,0.293,string:10090.ENSMUSP00000090059,string:10090.ENSMUSP00000062930,Srsf2,Slbp
Maea,Ppm1g,0.0,0.0,0.0,0.0,0.281,0.0,0.0,0.0,0.281,string:10090.ENSMUSP00000110093,string:10090.ENSMUSP00000031032,Maea,Ppm1g
Dpp6,En2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279,0.279,string:10090.ENSMUSP00000113441,string:10090.ENSMUSP00000036761,Dpp6,En2
Gm10221///Atp5l,Tomm7,0.0,0.0,0.0,0.0,0.279,0.0,0.0,0.0,0.279,string:10090.ENSMUSP00000136375,string:10090.ENSMUSP00000030851,Gm10221,Tomm7
Maea,Add1,0.0,0.0,0.0,0.0,0.279,0.0,0.0,0.0,0.279,string:10090.ENSMUSP00000110093,string:10090.ENSMUSP00000109979,Maea,Add1
Cenpa,Haus3,0.0,0.0,0.0,0.0,0.278,0.0,0.0,0.0,0.278,string:10090.ENSMUSP00000079851,string:10090.ENSMUSP00000049973,Cenpi,Haus3
Adra2c,Htt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271,0.271,string:10090.ENSMUSP00000059705,string:10090.ENSMUSP00000021195,Adra2c,Slc6a4
Dpp6,Letm1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269,0.269,string:10090.ENSMUSP00000113441,string:10090.ENSMUSP00000005431,Dpp6,Letm1
Khk,Ppp1cb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266,0.266,string:10090.ENSMUSP00000031053,string:10090.ENSMUSP00000015100,Khk,Ppp1cb
Maea,Rnf4,0.0,0.0,0.0,0.0,0.265,0.0,0.0,0.0,0.265,string:10090.ENSMUSP00000110093,string:10090.ENSMUSP00000030992,Maea,Rnf4
Insig1,Dnajb6,0.0,0.0,0.0,0.0,0.0,0.128,0.0,0.19,0.263,string:10090.ENSMUSP00000046467,string:10090.ENSMUSP00000008733,Rnf139,Dnajb6
Cenpa,Slbp,0.0,0.0,0.0,0.0,0.262,0.0,0.0,0.0,0.262,string:10090.ENSMUSP00000079851,string:10090.ENSMUSP00000062930,Cenpi,Slbp
Srpk2,Rnf4,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.125,0.26,string:10090.ENSMUSP00000090059,string:10090.ENSMUSP00000030992,Srsf2,Rnf4
Nelfa,Tmem129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.254,string:10090.ENSMUSP00000030993,string:10090.ENSMUSP00000019439,Whsc2,Tmem129
Eif2b4,Ift172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248,0.248,string:10090.ENSMUSP00000110250,string:10090.ENSMUSP00000049335,Eif2b4,Ift172
Slc4a2,Abcf2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246,0.246,string:10090.ENSMUSP00000078972,string:10090.ENSMUSP00000030795,Slc4a2,Abcf2
Yes1,Ppp1cb,0.0,0.0,0.0,0.0,0.0,0.247,0.0,0.0,0.246,string:10090.ENSMUSP00000025271,string:10090.ENSMUSP00000015100,Pou5f1,Ppp1cb
Klhl7,Ppp1cb,0.0,0.0,0.0,0.0,0.247,0.0,0.0,0.0,0.246,string:10090.ENSMUSP00000030841,string:10090.ENSMUSP00000015100,Klhl7,Ppp1cb
Eif2b4,Abcf2,0.0,0.0,0.0,0.0,0.172,0.084,0.0,0.075,0.237,string:10090.ENSMUSP00000110250,string:10090.ENSMUSP00000030795,Eif2b4,Abcf2
Abcf2,Ywhah,0.0,0.0,0.0,0.0,0.071,0.0,0.0,0.21,0.234,string:10090.ENSMUSP00000030795,string:10090.ENSMUSP00000019109,Abcf2,Ywhah
Slc4a1ap,Slc4a2,0.0,0.0,0.0,0.0,0.0,0.232,0.0,0.0,0.231,string:10090.ENSMUSP00000110179,string:10090.ENSMUSP00000078972,Slc4a1ap,Slc4a2
En2,Yes1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.231,0.231,string:10090.ENSMUSP00000036761,string:10090.ENSMUSP00000025271,En2,Pou5f1
Maea,Snx17,0.0,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.224,string:10090.ENSMUSP00000110093,string:10090.ENSMUSP00000031029,Maea,Snx17
Preb,Insig1,0.0,0.0,0.0,0.0,0.0,0.166,0.0,0.107,0.223,string:10090.ENSMUSP00000074387,string:10090.ENSMUSP00000046467,Preb,Rnf139
Abcb8,Slc30a3,0.0,0.0,0.0,0.0,0.08,0.085,0.0,0.149,0.221,string:10090.ENSMUSP00000072826,string:10090.ENSMUSP00000031037,Abcb8,Slc30a3
Ppm1g,Rnf4,0.0,0.0,0.0,0.0,0.182,0.0,0.0,0.087,0.221,string:10090.ENSMUSP00000031032,string:10090.ENSMUSP00000030992,Ppm1g,Rnf4
Slc5a1,Htt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219,0.219,string:10090.ENSMUSP00000101408,string:10090.ENSMUSP00000021195,Rsc1a1,Slc6a4
Khk,Hgfac,0.0,0.0,0.0,0.0,0.217,0.0,0.0,0.0,0.217,string:10090.ENSMUSP00000031053,string:10090.ENSMUSP00000030985,Khk,Hgfac
Tacc3,Bre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216,0.216,string:10090.ENSMUSP00000137079,string:10090.ENSMUSP00000069133,Cpeb1,Bre
Eif2b4,Grpel1,0.0,0.0,0.0,0.0,0.214,0.0,0.0,0.0,0.214,string:10090.ENSMUSP00000110250,string:10090.ENSMUSP00000031099,Eif2b4,Grpel1
Klhl7,Hadhb,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.21,string:10090.ENSMUSP00000030841,string:10090.ENSMUSP00000026841,Klhl7,Hadhb
Rbks,Hadhb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208,0.208,string:10090.ENSMUSP00000031018,string:10090.ENSMUSP00000026841,Rbks,Hadhb
Pisd///Pisd-ps1///Pisd-ps3,Grpel1,0.0,0.0,0.207,0.0,0.0,0.0,0.0,0.0,0.207,string:10090.ENSMUSP00000124923,string:10090.ENSMUSP00000031099,Gm20671,Grpel1
Ift172,Snx17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204,0.204,string:10090.ENSMUSP00000049335,string:10090.ENSMUSP00000031029,Ift172,Snx17
Mxd4,Yes1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204,0.204,string:10090.ENSMUSP00000093469,string:10090.ENSMUSP00000025271,Rnf17,Pou5f1
En2,Agap3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.201,0.201,string:10090.ENSMUSP00000036761,string:10090.ENSMUSP00000024123,En2,Agap3
Psapl1,Fgfr3,0.0,0.0,0.0,0.0,0.142,0.0,0.0,0.107,0.201,string:10090.ENSMUSP00000100594,string:10090.ENSMUSP00000004143,Psapl1,Stat5b
Ywhah,Dnajb6,0.0,0.0,0.0,0.0,0.107,0.065,0.0,0.119,0.2,string:10090.ENSMUSP00000019109,string:10090.ENSMUSP00000008733,Ywhah,Dnajb6
Abcb8,Insig1,0.0,0.0,0.0,0.0,0.0,0.164,0.0,0.083,0.2,string:10090.ENSMUSP00000072826,string:10090.ENSMUSP00000046467,Abcb8,Rnf139
Ppm1g,Fosl2,0.0,0.0,0.0,0.0,0.0,0.063,0.0,0.178,0.197,string:10090.ENSMUSP00000031032,string:10090.ENSMUSP00000031017,Ppm1g,Fosl2
Ppp1cb,Dnajb6,0.0,0.0,0.0,0.0,0.197,0.0,0.0,0.0,0.197,string:10090.ENSMUSP00000015100,string:10090.ENSMUSP00000008733,Ppp1cb,Dnajb6
Fosl2,Fgfr3,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.162,0.197,string:10090.ENSMUSP00000031017,string:10090.ENSMUSP00000004143,Fosl2,Stat5b
Fosl2,Ctbp1,0.0,0.0,0.0,0.0,0.0,0.066,0.0,0.174,0.196,string:10090.ENSMUSP00000031017,string:10090.ENSMUSP00000023356,Fosl2,Snai2
Xrcc2,Yes1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196,0.196,string:10090.ENSMUSP00000030773,string:10090.ENSMUSP00000025271,Xrcc2,Pou5f1
Rnf4,Abcf2,0.0,0.0,0.0,0.0,0.194,0.0,0.0,0.0,0.194,string:10090.ENSMUSP00000030992,string:10090.ENSMUSP00000030795,Rnf4,Abcf2
Preb,Dnajb6,0.0,0.0,0.0,0.0,0.0,0.165,0.0,0.075,0.194,string:10090.ENSMUSP00000074387,string:10090.ENSMUSP00000008733,Preb,Dnajb6
Gtf3c2,Ift172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193,0.193,string:10090.ENSMUSP00000085325,string:10090.ENSMUSP00000049335,Gtf3c2,Ift172
Maea,Gm3724///Gabarapl2,0.0,0.0,0.0,0.0,0.127,0.0,0.0,0.114,0.193,string:10090.ENSMUSP00000110093,string:10090.ENSMUSP00000027502,Maea,Atg4b
Ift172,Nrbp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191,0.191,string:10090.ENSMUSP00000049335,string:10090.ENSMUSP00000031034,Ift172,Nrbp1
En2,Htt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189,0.189,string:10090.ENSMUSP00000036761,string:10090.ENSMUSP00000021195,En2,Slc6a4
Lrpap1,Atraid,0.0,0.0,0.0,0.0,0.189,0.0,0.0,0.0,0.189,string:10090.ENSMUSP00000030986,string:10090.ENSMUSP00000013766,Lrpap1,Atraid
Gpn1,Abcf2,0.0,0.0,0.0,0.0,0.148,0.082,0.0,0.0,0.184,string:10090.ENSMUSP00000076217,string:10090.ENSMUSP00000030795,Gpn1,Abcf2
Kcnk3,Ywhah,0.0,0.0,0.0,0.0,0.0,0.166,0.0,0.058,0.18,string:10090.ENSMUSP00000098987,string:10090.ENSMUSP00000019109,Kcnk3,Ywhah
Maea,Ywhah,0.0,0.0,0.0,0.0,0.178,0.0,0.0,0.0,0.177,string:10090.ENSMUSP00000110093,string:10090.ENSMUSP00000019109,Maea,Ywhah
Slbp,Letm1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176,0.175,string:10090.ENSMUSP00000062930,string:10090.ENSMUSP00000005431,Slbp,Letm1
Maea,Htt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176,0.175,string:10090.ENSMUSP00000110093,string:10090.ENSMUSP00000021195,Maea,Slc6a4
Maea,En2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.175,string:10090.ENSMUSP00000110093,string:10090.ENSMUSP00000036761,Maea,En2
Maea,Dnajb6,0.0,0.0,0.0,0.0,0.176,0.0,0.0,0.0,0.175,string:10090.ENSMUSP00000110093,string:10090.ENSMUSP00000008733,Maea,Dnajb6
Hgfac,Fgfr3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174,0.173,string:10090.ENSMUSP00000030985,string:10090.ENSMUSP00000004143,Hgfac,Stat5b
Pisd///Pisd-ps1///Pisd-ps3,Letm1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174,0.173,string:10090.ENSMUSP00000124923,string:10090.ENSMUSP00000005431,Gm20671,Letm1
Grpel1,Slc5a6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174,0.173,string:10090.ENSMUSP00000031099,string:10090.ENSMUSP00000006817,Grpel1,Slc5a6
Kcnh2,Adra2c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174,0.173,string:10090.ENSMUSP00000097882,string:10090.ENSMUSP00000059705,Alg10b,Adra2c
Slc4a1ap,Ift172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173,0.173,string:10090.ENSMUSP00000110179,string:10090.ENSMUSP00000049335,Slc4a1ap,Ift172
Rnf4,Dnajb6,0.0,0.0,0.0,0.0,0.172,0.0,0.0,0.0,0.171,string:10090.ENSMUSP00000030992,string:10090.ENSMUSP00000008733,Rnf4,Dnajb6
Mpv17,Fosl2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,string:10090.ENSMUSP00000035321,string:10090.ENSMUSP00000031017,Ucn,Fosl2
Preb,Agap3,0.0,0.0,0.0,0.0,0.0,0.072,0.0,0.139,0.166,string:10090.ENSMUSP00000074387,string:10090.ENSMUSP00000024123,Preb,Agap3
Tbc1d14,Mapre3,0.0,0.0,0.0,0.0,0.0,0.165,0.0,0.0,0.165,string:10090.ENSMUSP00000116519,string:10090.ENSMUSP00000031058,Tbc1d14,Mapre3
Yes1,Fgfr3,0.0,0.0,0.0,0.0,0.0,0.066,0.0,0.143,0.165,string:10090.ENSMUSP00000025271,string:10090.ENSMUSP00000004143,Pou5f1,Stat5b
Slbp,Rnf4,0.0,0.0,0.0,0.0,0.164,0.0,0.0,0.0,0.164,string:10090.ENSMUSP00000062930,string:10090.ENSMUSP00000030992,Slbp,Rnf4
Mapre3,Agap3,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.088,0.163,string:10090.ENSMUSP00000031058,string:10090.ENSMUSP00000024123,Mapre3,Agap3
Galnt11,Xrcc2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.162,0.161,string:10090.ENSMUSP00000036240,string:10090.ENSMUSP00000030773,Galnt11,Xrcc2
Kcnh2,Rnf4,0.0,0.0,0.0,0.0,0.162,0.0,0.0,0.0,0.161,string:10090.ENSMUSP00000097882,string:10090.ENSMUSP00000030992,Alg10b,Rnf4
Grpel1,Ppm1g,0.0,0.0,0.0,0.0,0.139,0.0,0.0,0.066,0.161,string:10090.ENSMUSP00000031099,string:10090.ENSMUSP00000031032,Grpel1,Ppm1g
Maea,Abcf2,0.0,0.0,0.0,0.0,0.162,0.0,0.0,0.0,0.161,string:10090.ENSMUSP00000110093,string:10090.ENSMUSP00000030795,Maea,Abcf2
Hmx1,Adra2c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.162,0.161,string:10090.ENSMUSP00000084958,string:10090.ENSMUSP00000059705,Hmx1,Adra2c
Eif2b4,Preb,0.0,0.0,0.0,0.0,0.162,0.0,0.0,0.0,0.161,string:10090.ENSMUSP00000110250,string:10090.ENSMUSP00000074387,Eif2b4,Preb
Grpel1,Hadhb,0.0,0.0,0.0,0.0,0.158,0.0,0.0,0.0,0.158,string:10090.ENSMUSP00000031099,string:10090.ENSMUSP00000026841,Grpel1,Hadhb
Gpn1,Ift172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159,0.158,string:10090.ENSMUSP00000076217,string:10090.ENSMUSP00000049335,Gpn1,Ift172
Ppm1g,Ywhah,0.0,0.0,0.0,0.0,0.113,0.064,0.0,0.068,0.158,string:10090.ENSMUSP00000031032,string:10090.ENSMUSP00000019109,Ppm1g,Ywhah
Kcnh2,Cenpa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159,0.158,string:10090.ENSMUSP00000097882,string:10090.ENSMUSP00000079851,Alg10b,Cenpi
Abcb8,Grpel1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159,0.158,string:10090.ENSMUSP00000072826,string:10090.ENSMUSP00000031099,Abcb8,Grpel1
Ost4,Slc30a3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158,0.157,string:10090.ENSMUSP00000126221,string:10090.ENSMUSP00000031037,Ost4,Slc30a3
Ppm1g,Agap3,0.0,0.0,0.0,0.0,0.158,0.0,0.0,0.0,0.157,string:10090.ENSMUSP00000031032,string:10090.ENSMUSP00000024123,Ppm1g,Agap3
Ctbp1,Fgfr3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155,0.155,string:10090.ENSMUSP00000023356,string:10090.ENSMUSP00000004143,Snai2,Stat5b
Kcnk3,Kcnh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156,0.155,string:10090.ENSMUSP00000098987,string:10090.ENSMUSP00000097882,Kcnk3,Alg10b
Dpp6,Abcb8,0.0,0.0,0.0,0.0,0.095,0.0,0.0,0.105,0.155,string:10090.ENSMUSP00000113441,string:10090.ENSMUSP00000072826,Dpp6,Abcb8
Abcb8,Slc5a6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155,0.154,string:10090.ENSMUSP00000072826,string:10090.ENSMUSP00000006817,Abcb8,Slc5a6
Kcnk3,Preb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155,0.154,string:10090.ENSMUSP00000098987,string:10090.ENSMUSP00000074387,Kcnk3,Preb
Klhl7,Dnajb6,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.087,0.153,string:10090.ENSMUSP00000030841,string:10090.ENSMUSP00000008733,Klhl7,Dnajb6
Slc4a2,Htt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152,0.152,string:10090.ENSMUSP00000078972,string:10090.ENSMUSP00000021195,Slc4a2,Slc6a4
Htra3,Dnajb6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152,0.151,string:10090.ENSMUSP00000084910,string:10090.ENSMUSP00000008733,Htra3,Dnajb6
Kcnk3,Htr5a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152,0.151,string:10090.ENSMUSP00000098987,string:10090.ENSMUSP00000038884,Kcnk3,Htr5a
